Available_bike_stands,StationID,Hour,Weekday,past_available_bike_stands,Total_Available_bike_stands,Temp,Weather(Rain),Wind_Speed
24.6667,44,14,2,33.8333,1222.8333,12.43,0,5.1
29.1667,44,15,2,24.6667,1217.3333,13.27,0,5.7
28.0,44,16,2,29.1667,1142.6667,13.02,0,3.6
21.1667,44,17,2,28.0,995.0,13.01,0,3.6
16.0,44,18,2,21.1667,1098.0,11.77,0,4.1
6.5,44,19,2,16.0,1174.6667,9.92,0,5.1
1.0,44,20,2,6.5,1222.8333,9.9,0,4.1
0.0,44,21,2,1.0,1260.8333,10.05,0,4.1
0.5,44,22,2,0.0,1269.0,9.97,0,3.6
0.1667,44,23,2,0.5,1278.8333,9.88,0,4.1
1.0,44,1,3,0.8333,1303.5,8.24,0,4.6
1.0,44,2,3,1.0,1301.3333,8.02,0,3.6
1.0,44,3,3,1.0,1275.6667,8.5,0,4.1
0.8333,44,4,3,1.0,1261.6667,8.1,0,4.1
1.5,44,5,3,0.8333,1286.0,7.86,0,3.1
11.6667,44,6,3,1.5,1242.0,7.81,0,3.1
24.1667,44,7,3,11.6667,1125.1667,8.57,0,1.0
30.0,44,8,3,24.1667,921.8333,10.25,0,1.5
30.0,44,9,3,30.0,1113.5,11.84,0,2.6
24.8333,44,10,3,30.0,1168.3333,14.8,0,4.1
30.0,44,11,3,24.8333,1182.0,15.58,0,3.6
30.0,44,12,3,30.0,1117.6667,15.89,0,4.6
29.0,44,13,3,30.0,1114.8333,15.94,0,4.1
28.8333,44,14,3,29.0,1207.1667,15.03,0,4.1
27.6667,44,15,3,28.8333,1212.3333,15.18,0,4.6
25.5,44,16,3,27.6667,1144.1667,14.99,0,3.6
25.3333,44,17,3,25.5,1006.3333,14.35,1,3.6
16.6667,44,18,3,25.3333,1107.1667,13.2,1,3.6
8.3333,44,19,3,16.6667,1191.5,13.09,0,3.1
0.6667,44,20,3,8.3333,1236.0,12.97,0,3.1
0.1667,44,21,3,0.6667,1259.8333,12.56,1,5.7
5.6667,44,22,3,0.1667,1298.0,11.9,0,2.6
4.8333,44,23,3,5.6667,1268.3333,11.47,0,3.1
1.1667,44,1,4,2.0,1320.0,11.29,0,3.6
1.0,44,2,4,1.1667,1326.1667,11.07,0,3.6
1.0,44,3,4,1.0,1309.3333,10.95,0,4.1
0.8333,44,4,4,1.0,1279.6667,10.61,0,3.6
2.1667,44,5,4,0.8333,1319.8333,10.22,0,3.6
12.3333,44,6,4,2.1667,1250.0,10.11,0,5.1
19.3333,44,7,4,12.3333,1136.0,10.21,1,3.6
27.8333,44,8,4,19.3333,914.5,10.91,0,3.6
30.0,44,9,4,27.8333,1130.5,11.34,1,3.6
29.3333,44,10,4,30.0,1204.5,11.95,0,3.6
24.0,44,12,4,29.3333,1138.8333,12.81,0,3.6
24.0,44,12,4,29.3333,1138.8333,12.94,0,3.6
29.5,44,13,4,24.0,1121.6667,13.2,0,2.6
32.8333,44,14,4,29.5,1225.0,13.43,0,3.6
24.0,44,15,4,32.8333,1229.1667,13.3,0,3.6
25.3333,44,16,4,24.0,1141.1667,13.13,0,3.1
21.3333,44,17,4,25.3333,1002.0,12.29,0,2.6
10.6667,44,18,4,21.3333,1069.3333,11.35,0,2.6
2.3333,44,19,4,10.6667,1180.3333,9.89,0,2.1
1.0,44,20,4,2.3333,1252.1667,9.88,0,4.1
1.0,44,21,4,1.0,1250.0,9.65,0,4.1
3.0,44,22,4,1.0,1270.5,9.87,0,5.1
0.0,44,1,2,0.3333,1293.6667,3.91,0,1.0
0.0,44,2,2,0.0,1294.6667,3.08,0,1.5
0.0,44,3,2,0.0,1294.0,2.97,0,2.1
0.0,44,4,2,0.0,1234.0,1.96,0,2.1
6.5,44,5,2,0.0,1298.5,1.76,0,3.6
23.8333,44,6,2,6.5,1216.1667,1.81,0,2.1
44.8333,44,7,2,23.8333,1117.1667,1.99,0,1.5
56.5,44,8,2,44.8333,897.6667,3.9,0,2.1
59.8333,44,9,2,56.5,1114.8333,7.9,0,2.6
54.6667,44,10,2,59.8333,1218.6667,11.1,0,3.1
64.1667,44,11,2,54.6667,1167.5,13.06,0,2.1
53.8333,44,12,2,64.1667,1133.5,14.39,0,3.6
57.8333,44,14,2,55.8333,1172.8333,15.19,0,4.1
55.8333,44,15,2,57.8333,1157.6667,14.26,0,4.6
51.0,44,16,2,55.8333,1108.6667,13.24,0,4.6
50.8333,44,17,2,51.0,983.1667,11.16,0,3.6
41.5,44,18,2,50.8333,1064.3333,9.05,0,3.1
12.3333,44,19,2,41.5,1163.8333,7.57,0,1.5
0.8333,44,20,2,12.3333,1196.3333,7.53,0,1.5
2.0,44,21,2,0.8333,1256.6667,5.1,0,1.5
9.3333,44,22,2,2.0,1246.8333,4.46,0,2.1
6.0,44,23,2,9.3333,1268.1667,3.33,0,1.5
0.0,44,1,3,0.0,1296.6667,3.88,0,2.1
0.0,44,2,3,0.0,1300.0,2.4,0,0.5
0.0,44,3,3,0.0,1277.0,2.53,0,2.1
0.0,44,4,3,0.0,1241.8333,2.14,0,1.0
1.3333,44,5,3,0.0,1291.0,1.75,0,1.5
9.6667,44,6,3,1.3333,1210.6667,1.69,0,1.5
23.0,44,7,3,9.6667,1106.3333,2.93,0,1.5
26.3333,44,8,3,23.0,920.3333,3.63,0,3.1
35.0,44,9,3,26.3333,1115.3333,6.2,0,5.1
25.0,44,10,3,35.0,1181.0,8.75,0,5.1
30.0,44,11,3,25.0,1187.6667,9.62,0,5.7
29.0,44,12,3,30.0,1148.1667,10.77,0,3.1
30.0,44,13,3,29.0,1110.5,11.91,0,2.1
29.5,44,14,3,30.0,1214.5,12.76,0,2.6
22.1667,44,15,3,29.5,1192.1667,12.77,0,2.1
27.8333,44,16,3,22.1667,1106.0,11.14,0,3.6
26.0,44,17,3,27.8333,980.5,9.05,0,3.1
14.1667,44,18,3,26.0,1045.0,7.46,0,3.1
6.1667,44,19,3,14.1667,1145.6667,6.84,0,3.1
4.0,44,20,3,6.1667,1206.3333,6.34,0,3.1
0.8333,44,21,3,4.0,1254.5,6.12,0,1.5
0.3333,44,22,3,0.8333,1271.1667,5.67,0,1.0
6.3333,44,23,3,0.3333,1276.6667,5.15,0,2.6
4.0,44,1,4,4.0,1302.0,5.3,0,1.5
4.0,44,2,4,4.0,1305.0,5.31,0,0.5
4.0,44,3,4,4.0,1304.0,5.31,0,2.1
4.0,44,4,4,4.0,1268.8333,5.88,0,5.1
5.3333,44,5,4,4.0,1298.1667,7.22,0,4.1
13.0,44,6,4,5.3333,1244.0,7.24,0,2.6
26.5,44,7,4,13.0,1116.5,6.48,0,1.0
29.8333,44,8,4,26.5,918.3333,7.16,0,0.5
34.6667,44,9,4,29.8333,1215.8333,8.13,0,1.0
30.0,44,10,4,34.6667,1180.6667,9.14,0,1.0
29.3333,44,11,4,30.0,1174.6667,8.86,0,0.5
29.6667,44,12,4,29.3333,1149.1667,9.98,1,4.1
29.8333,44,13,4,29.6667,1120.6667,10.09,0,4.1
27.0,44,14,4,29.8333,1196.3333,10.73,0,5.7
27.6667,44,15,4,27.0,1190.6667,10.13,0,6.2
23.0,44,16,4,27.6667,1088.5,10.03,0,6.2
15.3333,44,17,4,23.0,995.3333,9.5,1,4.6
2.8333,44,18,4,15.3333,1075.3333,9.11,1,4.6
1.8333,44,19,4,2.8333,1144.0,8.93,0,4.1
5.8333,44,20,4,1.8333,1181.8333,9.21,0,3.6
1.1667,44,21,4,5.8333,1217.8333,9.11,0,3.6
0.3333,44,22,4,1.1667,1258.1667,9.01,0,3.6
4.6667,44,23,4,0.3333,1278.0,8.54,1,3.6
8.0,45,1,5,8.0,1274.3333,7.96,0,3.6
8.0,45,2,5,8.0,1284.6667,7.06,0,2.1
8.0,45,3,5,8.0,1299.6667,6.55,0,1.5
8.0,45,4,5,8.0,1241.0,6.96,0,3.6
8.1667,45,5,5,8.0,1265.3333,6.88,0,2.1
12.0,45,6,5,8.1667,1192.8333,6.9,0,2.6
14.1667,45,7,5,12.0,1121.0,5.13,0,2.1
20.8333,45,8,5,14.1667,903.6667,6.32,0,1.5
29.8333,45,9,5,20.8333,1090.6667,8.75,0,1.0
29.8333,45,10,5,29.8333,1138.3333,10.73,0,2.6
29.8333,45,11,5,29.8333,1135.5,12.51,0,3.1
30.0,45,12,5,29.8333,1101.8333,13.93,0,2.1
27.8333,45,13,5,30.0,1100.1667,12.96,0,2.6
24.6667,45,14,5,27.8333,1181.5,12.35,1,2.6
23.1667,45,15,5,24.6667,1181.3333,11.22,1,3.6
20.3333,45,16,5,23.1667,1100.3333,10.67,1,3.6
16.8333,45,17,5,20.3333,1035.8333,9.65,1,4.1
15.3333,45,18,5,16.8333,1174.1667,9.65,1,5.1
15.8333,45,19,5,15.3333,1214.0,9.67,1,4.6
17.0,45,20,5,15.8333,1234.8333,9.65,1,1.0
12.8333,45,21,5,17.0,1267.8333,9.65,1,4.1
14.5,45,22,5,12.8333,1273.0,9.65,1,3.6
12.5,45,23,5,14.5,1265.6667,9.34,1,4.1
12.0,45,1,6,12.5,1304.6667,8.64,0,4.1
11.6667,45,2,6,12.0,1295.8333,7.99,1,6.7
12.8333,45,3,6,11.6667,1289.6667,7.02,1,4.1
9.1667,45,4,6,12.8333,1260.1667,5.93,0,4.6
10.3333,45,5,6,9.1667,1308.6667,5.63,0,4.6
11.0,45,6,6,10.3333,1276.6667,4.8,0,3.6
10.6667,45,7,6,11.0,1269.1667,5.61,0,2.6
11.8333,45,8,6,10.6667,1259.5,6.97,1,2.1
11.0,45,9,6,11.8333,1226.6667,8.46,1,2.1
10.0,45,10,6,11.0,1236.6667,8.51,1,5.1
8.3333,45,11,6,10.0,1220.5,10.43,1,6.7
6.5,45,12,6,8.3333,1232.5,10.88,1,8.7
5.0,45,13,6,6.5,1239.1667,11.07,1,8.7
5.6667,45,14,6,5.0,1237.6667,11.3,1,10.8
2.8333,45,15,6,5.6667,1232.0,10.37,1,8.7
2.0,45,16,6,2.8333,1238.1667,9.04,1,9.3
1.1667,45,17,6,2.0,1212.8333,8.47,1,7.7
0.3333,45,18,6,1.1667,1249.3333,7.51,1,8.7
0.3333,45,19,6,0.3333,1218.1667,7.4,1,7.7
1.1667,45,20,6,0.3333,1271.0,6.9,1,6.7
2.1667,45,21,6,1.1667,1263.8333,6.48,1,7.2
3.0,45,22,6,2.1667,1261.3333,6.28,1,8.2
3.5,45,23,6,3.0,1281.8333,6.06,1,5.7
5.0,45,1,7,4.5,1297.3333,5.95,1,6.7
5.0,45,2,7,5.0,1302.0,5.95,1,6.2
5.0,45,3,7,5.0,1311.3333,6.18,1,5.1
5.0,45,4,7,5.0,1260.8333,6.06,1,5.1
4.8333,45,6,7,5.0,1284.6667,6.06,1,5.1
4.8333,45,6,7,5.0,1284.6667,6.17,1,4.6
3.5,45,7,7,4.8333,1290.5,6.12,0,3.6
5.3333,45,8,7,3.5,1274.6667,5.88,0,3.6
6.8333,45,9,7,5.3333,1269.8333,6.01,1,3.1
6.8333,45,10,7,6.8333,1236.1667,5.18,1,4.1
8.8333,45,11,7,6.8333,1260.5,4.43,1,1.0
7.0,45,12,7,8.8333,1263.0,3.74,1,4.6
7.0,45,13,7,7.0,1275.1667,2.75,1,5.1
7.0,45,14,7,7.0,1258.8333,2.37,1,5.7
7.0,45,15,7,7.0,1272.1667,2.45,1,6.7
7.0,45,16,7,7.0,1279.5,1.68,1,7.7
7.0,45,17,7,7.0,1263.5,0.46,1,6.7
10.5,45,18,7,7.0,1278.1667,0.46,1,6.7
7.8333,45,19,7,10.5,1257.1667,0.75,1,7.7
8.0,45,20,7,7.8333,1288.3333,1.18,1,6.2
8.0,45,21,7,8.0,1281.0,1.4,1,6.7
7.6667,45,22,7,8.0,1292.3333,1.7,1,5.7
7.0,45,23,7,7.6667,1263.6667,1.4,1,5.7
7.0,45,1,1,7.0,1302.3333,1.52,1,4.6
7.0,45,2,1,7.0,1302.8333,1.53,1,5.1
8.1667,45,3,1,7.0,1314.0,1.35,0,4.6
5.8333,45,4,1,8.1667,1265.3333,1.36,1,4.1
7.0,45,5,1,5.8333,1278.8333,1.71,0,4.6
8.6667,45,6,1,7.0,1209.5,1.74,1,3.6
9.5,45,7,1,8.6667,1131.1667,2.24,1,3.6
18.1667,45,8,1,9.5,969.1667,2.78,1,3.6
29.3333,45,9,1,18.1667,1122.5,3.31,1,3.1
28.1667,45,10,1,29.3333,1189.0,4.22,1,4.6
29.8333,45,11,1,28.1667,1192.3333,4.55,1,5.7
29.6667,45,12,1,29.8333,1142.6667,4.31,1,6.2
30.0,45,13,1,29.6667,1125.0,5.11,1,9.3
26.8333,45,15,1,29.8333,1199.8333,5.69,1,4.6
24.5,45,16,1,26.8333,1142.1667,4.6,1,5.7
23.8333,45,17,1,24.5,1019.5,4.04,0,4.6
22.1667,45,18,1,23.8333,1072.8333,3.49,1,4.1
23.3333,45,19,1,22.1667,1165.5,3.77,0,3.6
18.3333,45,20,1,23.3333,1199.6667,4.15,1,5.1
21.1667,45,21,1,18.3333,1246.3333,3.92,1,5.1
18.0,45,22,1,21.1667,1270.8333,3.81,1,5.7
15.0,45,23,1,18.0,1275.0,3.31,1,7.2
16.0,45,1,2,15.6667,1270.5,3.72,1,6.2
16.0,45,2,2,16.0,1275.3333,4.38,0,6.7
18.6667,45,3,2,16.0,1242.8333,4.9,1,7.2
13.3333,45,4,2,18.6667,1229.0,4.98,1,8.2
16.0,45,5,2,13.3333,1282.5,5.0,1,8.2
19.1667,45,6,2,16.0,1236.3333,4.99,1,7.7
22.6667,45,7,2,19.1667,1118.0,5.28,1,7.2
28.0,45,8,2,22.6667,876.3333,5.84,0,8.2
28.6667,45,9,2,28.0,1063.5,7.03,1,9.3
29.5,45,10,2,28.6667,1136.5,7.97,0,8.2
24.8333,45,11,2,29.5,979.3333,9.51,1,8.7
34.6667,45,12,2,24.8333,1124.6667,10.0,0,7.2
23.8333,45,13,2,34.6667,1108.5,10.12,0,7.7
33.1667,45,14,2,23.8333,1166.3333,9.88,1,6.7
22.1667,45,15,2,33.1667,1212.1667,9.43,0,6.2
24.0,45,17,2,24.8333,1018.3333,8.69,1,5.7
24.0,45,17,2,24.8333,1018.3333,8.47,0,4.1
19.6667,45,18,2,24.0,1105.1667,7.88,0,3.6
19.1667,45,19,2,19.6667,1201.6667,7.07,1,4.6
18.8333,45,20,2,19.1667,1262.6667,6.9,1,4.6
15.1667,45,22,2,18.0,1263.8333,6.99,1,6.7
18.1667,45,23,2,15.1667,1233.3333,7.13,1,8.2
15.0,45,1,3,13.3333,1275.6667,8.96,1,4.6
15.0,45,2,3,15.0,1285.0,9.67,1,5.1
15.0,45,3,3,15.0,1273.8333,9.78,1,4.6
12.5,45,4,3,15.0,1231.1667,9.54,1,4.1
15.5,45,5,3,12.5,1294.8333,9.52,0,5.1
17.8333,45,6,3,15.5,1228.6667,9.35,1,5.1
19.8333,45,7,3,17.8333,1117.6667,9.25,1,4.6
27.8333,45,8,3,19.8333,916.0,9.41,1,5.1
29.6667,45,9,3,27.8333,1122.0,9.48,1,5.7
28.0,45,10,3,29.6667,1185.0,9.68,1,5.7
27.1667,45,11,3,28.0,1180.8333,7.05,1,4.6
23.8333,45,12,3,27.1667,1149.6667,6.55,1,4.6
23.8333,45,13,3,23.8333,1138.0,6.03,1,7.7
26.0,45,14,3,23.8333,1193.1667,5.84,1,7.2
24.0,45,15,3,26.0,1215.3333,6.87,0,9.3
23.6667,45,16,3,24.0,1119.8333,7.05,1,9.8
13.5,45,17,3,23.6667,1014.8333,6.6,1,9.3
9.0,45,18,3,13.5,1086.0,6.05,1,8.7
10.3333,45,19,3,9.0,1154.1667,5.75,0,7.7
12.5,45,20,3,10.3333,1248.5,5.28,1,6.7
11.8333,45,21,3,12.5,1239.8333,5.0,1,6.2
13.3333,45,22,3,11.8333,1256.5,5.0,0,6.2
13.6667,45,23,3,13.3333,1279.3333,4.83,1,7.2
15.0,45,1,4,14.8333,1300.1667,4.68,1,6.7
15.0,45,2,4,15.0,1310.6667,4.4,0,7.7
15.0,45,3,4,15.0,1299.5,4.39,1,6.7
15.0,45,4,4,15.0,1270.3333,4.4,0,7.7
15.0,45,5,4,15.0,1297.1667,4.58,0,9.3
15.8333,45,6,4,15.0,1231.5,4.64,1,11.8
18.3333,45,7,4,15.8333,1120.6667,4.99,0,11.3
22.5,45,8,4,18.3333,933.0,5.1,1,12.9
29.6667,45,9,4,22.5,1114.3333,5.56,1,13.4
28.1667,45,10,4,29.6667,1189.3333,6.87,1,12.9
29.0,45,11,4,28.1667,1211.3333,6.95,1,12.3
27.6667,45,12,4,29.0,1152.3333,7.95,1,12.9
29.6667,45,13,4,27.6667,1134.5,9.27,1,11.3
29.8333,45,14,4,29.6667,1225.5,9.55,1,11.8
28.3333,45,15,4,29.8333,1208.5,8.65,1,9.3
22.8333,45,16,4,28.3333,1128.5,7.94,1,9.8
20.3333,45,17,4,22.8333,1021.3333,7.12,1,9.3
20.6667,45,18,4,20.3333,1099.1667,6.33,1,6.2
21.8333,45,19,4,20.6667,1170.8333,5.12,0,5.1
19.8333,45,20,4,21.8333,1239.0,4.23,1,4.1
19.5,45,21,4,19.8333,1251.6667,3.92,0,5.1
21.8333,45,22,4,19.5,1262.0,3.78,0,4.6
15.5,45,23,4,21.8333,1256.5,3.15,0,4.1
19.0,45,1,5,19.0,1286.3333,2.05,1,3.1
19.0,45,2,5,19.0,1281.1667,1.51,0,2.6
22.1667,45,3,5,19.0,1275.3333,1.9,0,2.1
15.8333,45,4,5,22.1667,1205.3333,2.1,0,2.1
16.1667,45,5,5,15.8333,1255.5,3.29,1,2.6
22.8333,45,6,5,16.1667,1192.6667,3.98,1,3.1
21.6667,45,7,5,22.8333,1112.1667,4.63,0,3.6
33.8333,45,8,5,21.6667,969.6667,5.88,0,3.6
24.8333,45,9,5,33.8333,1140.1667,5.89,1,4.6
34.1667,45,10,5,24.8333,1207.0,6.26,1,5.1
24.1667,45,11,5,34.1667,1183.0,6.75,1,5.7
27.8333,45,12,5,24.1667,1142.3333,7.75,1,6.2
29.0,45,13,5,27.8333,1121.5,8.78,1,7.7
29.0,45,14,5,29.0,1175.3333,9.68,1,8.2
24.0,45,15,5,29.0,1184.6667,10.04,1,4.6
23.0,45,16,5,24.0,1115.5,10.22,1,5.1
20.6667,45,17,5,23.0,1035.0,9.52,1,10.3
11.1667,45,18,5,20.6667,1134.5,8.18,0,7.2
10.8333,45,19,5,11.1667,1181.8333,7.43,1,5.7
9.0,45,20,5,10.8333,1243.5,7.48,0,5.7
7.0,45,21,5,9.0,1238.6667,7.13,1,7.2
5.0,45,22,5,7.0,1266.3333,6.37,0,9.3
4.6667,45,23,5,5.0,1262.3333,6.06,0,5.1
7.0,45,1,6,6.8333,1303.8333,5.75,0,4.1
7.0,45,2,6,7.0,1296.5,6.4,0,5.7
8.1667,45,3,6,7.0,1293.0,6.62,1,5.7
5.8333,45,4,6,8.1667,1246.8333,6.75,0,8.2
7.0,45,5,6,5.8333,1310.8333,6.81,1,7.2
7.1667,45,6,6,7.0,1292.0,5.95,1,6.2
7.8333,45,7,6,7.1667,1276.8333,5.95,1,7.7
11.8333,45,8,6,7.8333,1241.8333,6.29,1,9.8
13.6667,45,9,6,11.8333,1237.3333,6.98,0,11.3
13.0,45,10,6,13.6667,1230.0,7.69,1,10.8
13.3333,45,11,6,13.0,1190.8333,7.97,0,10.8
13.8333,45,12,6,13.3333,1180.1667,8.32,1,12.3
11.6667,45,13,6,13.8333,1175.6667,7.94,0,11.3
10.1667,45,14,6,11.6667,1186.0,7.51,1,7.7
8.1667,45,15,6,10.1667,1167.0,7.5,0,8.7
5.3333,45,16,6,8.1667,1192.1667,6.96,1,5.7
2.0,45,17,6,5.3333,1191.3333,6.79,0,5.1
0.6667,45,18,6,2.0,1227.5,6.32,1,3.1
0.5,45,19,6,0.6667,1232.0,5.69,1,2.6
0.1667,45,20,6,0.5,1219.3333,5.23,1,2.1
1.5,45,21,6,0.1667,1253.0,4.77,1,3.1
1.0,45,22,6,1.5,1250.3333,4.01,1,3.1
1.0,45,23,6,1.0,1248.0,3.35,1,3.1
1.0,45,1,7,1.0,1275.3333,2.72,1,2.1
1.0,45,2,7,1.0,1282.1667,2.58,1,2.6
1.0,45,3,7,1.0,1271.5,2.21,1,1.5
1.0,45,4,7,1.0,1240.1667,2.31,1,4.1
1.0,45,5,7,1.0,1280.1667,2.68,1,3.1
1.5,45,6,7,1.0,1283.8333,3.13,1,7.2
1.1667,45,7,7,1.5,1249.1667,2.86,1,7.7
1.8333,45,8,7,1.1667,1250.6667,3.41,0,7.2
1.1667,45,9,7,1.8333,1246.6667,4.57,0,6.7
3.5,45,10,7,1.1667,1228.0,5.62,0,10.3
5.8333,45,11,7,3.5,1197.3333,5.34,1,13.9
7.8333,45,12,7,5.8333,1193.0,5.21,0,12.9
9.0,45,13,7,7.8333,1179.3333,5.15,1,7.2
9.5,45,14,7,9.0,1204.1667,3.73,1,18.5
9.6667,45,15,7,9.5,1205.3333,3.35,1,9.8
9.5,45,16,7,9.6667,1207.5,3.71,1,7.2
11.0,45,17,7,9.5,1207.1667,2.63,1,7.7
9.6667,45,18,7,11.0,1215.5,1.86,1,7.7
8.5,45,19,7,9.6667,1234.3333,1.86,1,6.7
8.8333,45,20,7,8.5,1266.8333,1.51,1,7.7
9.6667,45,21,7,8.8333,1238.3333,1.51,1,7.7
8.8333,45,22,7,9.6667,1248.6667,1.61,0,7.2
8.0,45,23,7,8.8333,1244.5,1.27,1,7.7
8.0,45,1,1,8.6667,1256.6667,1.17,1,6.2
8.0,45,2,1,8.0,1263.3333,1.27,1,7.2
8.0,45,3,1,8.0,1270.6667,1.36,1,6.7
6.6667,45,4,1,8.0,1226.1667,1.14,0,6.7
8.0,45,5,1,6.6667,1282.5,1.26,1,8.2
9.0,45,6,1,8.0,1175.5,1.8,0,3.6
12.6667,45,7,1,9.0,1065.8333,2.34,1,5.1
18.1667,45,8,1,12.6667,959.6667,3.93,1,4.6
29.0,45,9,1,18.1667,1088.6667,5.12,0,5.7
27.3333,45,10,1,29.0,1135.5,6.26,1,4.1
26.1667,45,11,1,27.3333,1173.6667,7.43,0,5.7
29.0,45,12,1,26.1667,1122.1667,8.04,0,5.7
29.3333,45,13,1,29.0,1089.5,8.13,1,6.2
29.8333,45,14,1,29.3333,1164.1667,8.81,0,5.1
27.5,45,15,1,29.8333,1186.0,8.47,1,6.7
27.8333,45,16,1,27.5,1089.0,8.62,0,7.7
25.6667,45,17,1,27.8333,998.0,7.82,1,8.2
16.3333,45,18,1,25.6667,1105.1667,7.06,1,8.7
20.1667,45,19,1,16.3333,1163.5,7.3,1,10.3
22.5,45,20,1,20.1667,1204.8333,7.74,1,10.3
22.5,45,21,1,22.5,1211.1667,8.73,1,10.3
22.0,45,22,1,22.5,1239.8333,9.2,1,11.3
22.1667,45,23,1,22.0,1234.8333,9.89,1,9.8
22.0,45,1,2,22.0,1235.6667,9.57,1,11.8
22.0,45,2,2,22.0,1273.8333,6.08,1,7.7
25.6667,45,3,2,22.0,1272.6667,5.6,1,7.2
18.3333,45,4,2,25.6667,1220.0,4.81,1,8.2
22.0,45,5,2,18.3333,1270.1667,4.44,1,9.8
24.0,45,6,2,22.0,1190.5,4.25,1,6.2
22.3333,45,7,2,24.0,1113.6667,3.92,1,5.7
28.8333,45,8,2,22.3333,915.6667,3.93,1,4.1
29.5,45,9,2,28.8333,1108.0,4.2,1,6.7
29.6667,45,10,2,29.5,1160.5,5.0,1,5.7
24.6667,45,11,2,29.6667,1190.0,6.91,1,6.7
27.8333,45,12,2,24.6667,1134.6667,6.33,1,5.7
24.5,45,13,2,27.8333,1131.5,6.16,1,8.7
21.3333,45,14,2,24.5,1202.0,7.21,1,9.8
21.1667,45,15,2,21.3333,1189.3333,7.22,1,10.3
17.0,45,16,2,21.1667,1127.0,6.87,1,12.3
18.6667,45,17,2,17.0,1010.3333,6.58,0,10.8
9.8333,45,18,2,18.6667,1010.3333,5.96,1,12.9
8.0,45,19,2,9.8333,812.1667,5.72,1,10.8
6.8333,45,20,2,8.0,1223.3333,5.98,1,10.8
7.0,45,21,2,6.8333,1254.8333,5.98,1,10.8
6.5,45,22,2,7.0,1243.0,5.98,0,11.8
4.1667,45,23,2,6.5,1301.3333,5.97,1,12.3
3.0,45,1,3,3.6667,1284.6667,5.34,1,11.3
3.0,45,2,3,3.0,1285.5,5.75,1,11.8
3.0,45,3,3,3.0,1285.5,5.84,1,14.9
3.0,45,4,3,3.0,1237.3333,5.96,1,13.9
3.0,45,5,3,3.0,1297.5,5.89,1,14.4
6.1667,45,6,3,3.0,1248.0,5.7,0,15.4
6.8333,45,7,3,6.1667,1139.6667,5.72,1,15.4
15.0,45,8,3,6.8333,976.0,6.18,1,12.3
29.6667,45,9,3,15.0,1100.6667,6.92,1,14.4
28.6667,45,10,3,29.6667,1148.1667,8.25,0,12.9
29.1667,45,11,3,28.6667,1183.8333,9.2,1,13.4
34.6667,45,12,3,29.1667,1125.8333,9.3,0,13.4
24.6667,45,13,3,34.6667,1097.3333,9.21,1,12.3
28.0,45,14,3,24.6667,1206.5,8.58,1,13.4
24.3333,45,15,3,28.0,1185.5,8.05,1,13.4
18.5,45,16,3,24.3333,1136.0,7.74,1,10.3
8.1667,45,17,3,18.5,1020.5,7.43,1,6.2
3.8333,45,18,3,8.1667,1094.1667,7.13,1,8.2
3.0,45,19,3,3.8333,1193.5,7.13,1,5.7
1.1667,45,20,3,3.0,1249.8333,7.47,1,7.7
1.1667,45,21,3,1.1667,1246.3333,7.86,1,7.7
2.0,45,22,3,1.1667,1279.6667,7.85,1,8.7
1.1667,45,23,3,2.0,1322.0,7.84,1,8.2
0.0,45,1,4,0.0,1315.5,8.32,1,8.7
0.0,45,2,4,0.0,1310.8333,8.96,1,9.8
0.0,45,3,4,0.0,1320.1667,9.26,1,10.3
0.0,45,4,4,0.0,1281.8333,9.57,1,10.3
0.3333,45,5,4,0.0,1308.5,9.86,1,13.9
2.8333,45,6,4,0.3333,1246.0,9.55,1,11.8
1.6667,45,7,4,2.8333,1146.1667,8.93,1,11.3
4.0,45,8,4,1.6667,935.1667,9.16,1,10.3
6.6667,45,9,4,4.0,1096.0,9.62,0,11.8
6.3333,45,10,4,6.6667,1193.1667,10.23,0,11.8
6.5,45,11,4,6.3333,1178.3333,9.45,1,10.8
8.1667,45,12,4,6.5,1137.5,10.7,0,10.8
10.8333,45,13,4,8.1667,1118.3333,10.24,1,11.3
11.8333,45,14,4,10.8333,1214.1667,10.16,0,10.8
10.8333,45,15,4,11.8333,1193.1667,10.1,0,10.8
7.5,45,16,4,10.8333,1121.6667,9.88,0,10.3
2.5,45,17,4,7.5,1022.6667,9.13,0,8.7
1.6667,45,18,4,2.5,1078.5,8.39,1,9.8
2.3333,45,19,4,1.6667,1154.1667,7.86,1,4.1
4.1667,45,20,4,2.3333,1231.1667,7.49,1,3.6
4.0,45,21,4,4.1667,1250.0,9.03,1,3.1
1.8333,45,22,4,4.0,1257.0,10.06,1,2.6
0.3333,45,23,4,1.8333,1275.8333,11.07,1,8.2
1.0,45,1,5,0.5,1300.5,11.07,1,10.8
1.0,45,2,5,1.0,1301.1667,10.95,1,11.8
1.0,45,3,5,1.0,1311.8333,11.06,1,12.3
1.0,45,4,5,1.0,1251.8333,10.42,1,12.9
0.8333,45,5,5,1.0,1284.0,9.47,1,10.8
3.0,45,6,5,0.8333,1232.8333,8.74,1,11.8
5.3333,45,7,5,3.0,1162.8333,8.32,1,10.3
12.5,45,8,5,5.3333,997.1667,8.42,0,7.2
20.8333,45,9,5,12.5,1152.0,9.09,0,9.3
26.8333,45,10,5,20.8333,1207.5,9.72,1,11.3
29.0,45,11,5,26.8333,1226.5,9.75,0,14.9
